date,spy_ret1d,strategy_ret1d,final_allocation,applied_allocation,p_structural,p_shock,risk_regime,tactical_gate_on,early_struct_level,split_test_year
2023-05-12,-0.0024576900556340098,-0.000877307016690203,1.0,0.3,0.007400804051098788,0.002758098544623134,LOW,0,0,2023
2023-05-15,0.01005091573395478,0.00991091573395478,1.0,1.0,0.008469256993875853,0.002758098544623134,LOW,0,0,2023
2023-05-16,-0.019176655728569525,-0.019176655728569525,1.0,1.0,0.009232462627414671,0.002758098544623134,LOW,0,0,2023
2023-05-17,0.00019488623719676745,0.00019488623719676745,1.0,1.0,0.00869509024842998,0.002758098544623134,LOW,0,0,2023
2023-05-18,-0.010646847916189195,-0.010646847916189195,1.0,1.0,0.007326945859508271,0.002758098544623134,LOW,0,0,2023
2023-05-19,0.008963455668643094,0.008963455668643094,1.0,1.0,0.007257476652210433,0.002758098544623134,LOW,0,0,2023
2023-05-22,0.005693392143292897,0.005693392143292897,1.0,1.0,0.007280232171617714,0.002758098544623134,LOW,0,0,2023
2023-05-23,-2.831305989214883e-05,-2.831305989214883e-05,1.0,1.0,0.008688420930183316,0.0029146924152589856,LOW,0,0,2023
2023-05-24,-0.013202213905074367,-0.013202213905074367,1.0,1.0,0.00964076300935505,0.0029222561291481794,LOW,0,1,2023
2023-05-25,-0.01654018452801942,-0.01654018452801942,0.9,1.0,0.007008243400633548,0.0029222561291481794,LOW,1,0,2023
2023-05-26,0.004466682434359992,0.004000014190923993,1.0,0.9,0.005825281567104119,0.002758098544623134,LOW,1,0,2023
2023-05-30,-0.002759104184470451,-0.002779104184470451,0.3,1.0,0.005507038362447381,0.002758098544623134,LOW,1,0,2023
2023-05-31,0.0044151794515228104,0.0011845538354568431,0.3,0.3,0.005851591687010468,0.002758098544623134,LOW,1,0,2023
2023-06-01,0.009839505960781647,0.002951851788234494,0.3,0.3,0.005254436903839724,0.0029129209136330853,LOW,0,0,2023
2023-06-02,0.0005808338696098314,0.0001742501608829494,1.0,0.3,0.006209713531636557,0.0029129209136330853,LOW,0,0,2023
2023-06-05,0.004701173501505673,0.004561173501505673,1.0,1.0,0.008394615461412293,0.002914692254686267,LOW,0,0,2023
2023-06-06,0.0030021910534441254,0.0030021910534441254,1.0,1.0,0.008126298439386491,0.003086501134353732,LOW,0,0,2023
2023-06-07,-0.006771797979455707,-0.006771797979455707,1.0,1.0,0.008276773184318112,0.002758098544623134,LOW,0,0,2023
2023-06-08,0.006957529205338764,0.006957529205338764,1.0,1.0,0.006595836259168771,0.0029129209136330853,LOW,0,0,2023
2023-06-09,-0.003686077736166027,-0.003686077736166027,1.0,1.0,0.007879720873349833,0.003086501134353732,LOW,0,0,2023
2023-06-12,0.004592954521504211,0.004592954521504211,1.0,1.0,0.008681367006964903,0.0032700166782574686,LOW,0,0,2023
2023-06-13,0.003268365691398545,0.003268365691398545,1.0,1.0,0.008726302931627081,0.0029129209136330853,LOW,0,0,2023
2023-06-14,-0.005329653685339775,-0.005329653685339775,1.0,1.0,0.007807245609867629,0.003086501134353732,LOW,0,0,2023
2023-06-15,0.0074561085949549355,0.0074561085949549355,1.0,1.0,0.007887902138747805,0.0029129209136330853,LOW,0,0,2023
2023-06-16,-0.0044544103315949934,-0.0044544103315949934,1.0,1.0,0.007591138733367371,0.003086501134353732,LOW,0,0,2023
2023-06-20,-0.009376407495840788,-0.009376407495840788,1.0,1.0,0.007182757827431243,0.0029129209136330853,LOW,0,0,2023
2023-06-21,-0.003221435799977801,-0.003221435799977801,1.0,1.0,0.007176114707235092,0.0029129209136330853,LOW,0,0,2023
2023-06-22,-0.005942451981941432,-0.005942451981941432,0.9,1.0,0.008235368810265735,0.003100637781774586,LOW,1,0,2023
2023-06-23,-0.005622422139694994,-0.005080179925725494,0.8,0.9,0.010608726533434474,0.003096657784580435,LOW,1,0,2023
2023-06-26,-0.006628963604688898,-0.005323170883751119,0.9,0.8,0.010988787271537827,0.0029222561291481794,LOW,1,0,2023
2023-06-27,-0.007211164695341776,-0.006510048225807599,1.0,0.9,0.006382045748033011,0.0029129209136330853,LOW,1,0,2023
2023-06-28,0.002283326861414192,0.002263326861414192,0.3,1.0,0.0069010360784111146,0.0029129209136330853,LOW,1,0,2023
2023-06-29,-0.003510223355598474,-0.001193067006679542,1.0,0.3,0.00664645896747666,0.0029129209136330853,LOW,1,0,2023
2023-06-30,0.007829054771281152,0.007689054771281152,0.3,1.0,0.00742065093354123,0.0029129209136330853,LOW,1,0,2023
2023-07-03,0.0008469806387929601,0.00011409419163788804,0.3,0.3,0.006533138449701417,0.0029129209136330853,LOW,1,0,2023
2023-07-05,-0.002814831050712785,-0.0008444493152138354,0.3,0.3,0.005968085582100997,0.0029129209136330853,LOW,1,0,2023
2023-07-06,-0.009908956328098073,-0.002972686898429422,0.3,0.3,0.008498046953028521,0.002739089712810137,LOW,1,0,2023
2023-07-07,0.0016891453400982304,0.0005067436020294691,0.3,0.3,0.0075155271448050205,0.0029222561291481794,LOW,1,0,2023
2023-07-10,0.013110140760028699,0.00393304222800861,0.3,0.3,0.0073407718994332885,0.0029222561291481794,LOW,1,0,2023
2023-07-11,0.001281362906959016,0.00038440887208770477,1.0,0.3,0.007437642080545168,0.002758098544623134,LOW,1,0,2023
2023-07-12,0.014674533060752504,0.014534533060752504,0.3,1.0,0.007587561274979347,0.002758098544623134,LOW,0,0,2023
2023-07-13,0.0017106236215143067,0.000373187086454292,1.0,0.3,0.007607603925230675,0.002758098544623134,LOW,0,0,2023
2023-07-14,-0.002637955955400395,-0.002777955955400395,1.0,1.0,0.009126616314330474,0.002758098544623134,LOW,0,0,2023
2023-07-17,0.0058202769431345835,0.0058202769431345835,1.0,1.0,0.012928363080221357,0.003078300965314504,LOW,0,0,2023
2023-07-18,0.007076320537901859,0.007076320537901859,1.0,1.0,0.010571701436527385,0.0029129209136330853,LOW,0,0,2023
2023-07-19,0.0014759978593794632,0.0014759978593794632,1.0,1.0,0.01413587770833323,0.0032700166782574686,LOW,0,0,2023
2023-07-20,-0.008001272016759153,-0.008001272016759153,1.0,1.0,0.009401050960127166,0.002758098544623134,LOW,0,0,2023
2023-07-21,0.0032239141060124155,0.0032239141060124155,1.0,1.0,0.009050196209527484,0.0032700166782574686,LOW,0,0,2023
2023-07-24,-0.010639946961364166,-0.010639946961364166,1.0,1.0,0.009959347342610793,0.0032700166782574686,LOW,0,0,2023
2023-07-25,0.002167038233736651,0.002167038233736651,1.0,1.0,0.009715653608751377,0.0029129209136330853,LOW,0,0,2023
2023-07-26,0.000913046294988451,0.000913046294988451,1.0,1.0,0.007923079555029341,0.0029129209136330853,LOW,0,0,2023
2023-07-27,-0.014920278674234178,-0.014920278674234178,0.3,1.0,0.007696245116602805,0.002758098544623134,LOW,1,0,2023
2023-07-28,0.013783842460411755,0.003995152738123526,1.0,0.3,0.007875580828149072,0.002758098544623134,LOW,0,0,2023
2023-07-31,0.0025667821896060428,0.002426782189606043,1.0,1.0,0.008588193331456509,0.002758098544623134,LOW,0,0,2023
2023-08-01,-0.012391211416266534,-0.012391211416266534,1.0,1.0,0.008389986029404143,0.002758098544623134,LOW,1,0,2023
2023-08-02,-0.008807054010895432,-0.008807054010895432,0.8,1.0,0.009723218912174456,0.0029222561291481794,LOW,1,0,2023
2023-08-03,-0.0031553807453984506,-0.0025643045963187608,1.0,0.8,0.008599851921087327,0.0029222561291481794,LOW,1,0,2023
2023-08-04,0.003201156646171155,0.003161156646171155,0.8,1.0,0.012399285554912633,0.0029222561291481794,LOW,1,0,2023
2023-08-07,-0.009479465956244826,-0.007623572764995861,0.9,0.8,0.01046543518145779,0.0029222561291481794,LOW,1,0,2023
2023-08-08,7.142845601437742e-05,4.428561041293968e-05,0.9,0.9,0.011498626937770729,0.0029222561291481794,LOW,1,0,2023
2023-08-09,-0.001103163984693123,-0.0009928475862238106,0.8,0.9,0.010050980263467141,0.0029222561291481794,LOW,1,0,2023
2023-08-10,0.002288641510174605,0.001810913208139684,1.0,0.8,0.010670652765398874,0.0029222561291481794,LOW,1,0,2023
2023-08-11,0.0014724273333028837,0.0014324273333028838,1.0,1.0,0.008702067307708079,0.002758098544623134,LOW,1,0,2023
2023-08-14,-0.002474276039601042,-0.002474276039601042,1.0,1.0,0.008853810996906611,0.002758098544623134,LOW,1,0,2023
2023-08-15,-0.004368725374237936,-0.004368725374237936,0.3,1.0,0.011598117647387997,0.0029222561291481794,LOW,1,0,2023
2023-08-16,-0.012025912840386122,-0.003747773852115836,0.6400000000000001,0.3,0.011530057410628134,0.0029222561291481794,LOW,1,2,2023
2023-08-17,-0.005481235907773385,-0.0035759909809749673,0.6400000000000001,0.6400000000000001,0.012353527486150172,0.0029222561291481794,LOW,1,2,2023
2023-08-18,0.0007530150267449631,0.0004819296171167765,0.6400000000000001,0.6400000000000001,0.010645055089679742,0.0029222561291481794,LOW,1,2,2023
2023-08-21,0.008410174872795606,0.005382511918589189,0.3,0.6400000000000001,0.01310565817585481,0.0029222561291481794,LOW,1,2,2023
2023-08-22,0.0013799441250297306,0.00034598323750891917,0.7200000000000001,0.3,0.011255275585461156,0.0029222561291481794,LOW,1,2,2023
2023-08-23,0.009265470749424853,0.006587138939585895,0.3,0.7200000000000001,0.01000886872069297,0.002758098544623134,LOW,1,0,2023
2023-08-24,-0.00557859057801835,-0.001757577173405505,0.7200000000000001,0.3,0.010125097450039868,0.002758098544623134,LOW,1,1,2023
2023-08-25,0.002640676495513805,0.00181728707676994,0.75,0.7200000000000001,0.010329876102243186,0.002758098544623134,LOW,1,0,2023
2023-08-28,0.00449852448391308,0.00336789336293481,0.75,0.75,0.011267640461317764,0.002758098544623134,LOW,1,0,2023
2023-08-29,0.009639894690856687,0.0072299210181425155,0.75,0.75,0.008511901426048494,0.002758098544623134,LOW,1,0,2023
2023-08-30,0.0028994441200949073,0.0021745830900711804,0.75,0.75,0.008364305506803432,0.002758098544623134,LOW,1,0,2023
2023-08-31,-0.005180335128591174,-0.00388525134644338,0.75,0.75,0.009753108943502857,0.002758098544623134,LOW,1,0,2023
2023-09-01,0.007560120852678542,0.005670090639508907,0.75,0.75,0.007881881667755412,0.002758098544623134,LOW,1,0,2023
2023-09-05,-0.012866715662749995,-0.009650036747062496,0.75,0.75,0.008093583031980064,0.002758098544623134,LOW,1,0,2023
2023-09-06,-0.003428310227505116,-0.002571232670628837,0.75,0.75,0.010059441982238803,0.0029222561291481794,LOW,1,0,2023
2023-09-07,-0.003755947671784665,-0.002816960753838499,0.75,0.75,0.011972496380687906,0.0029222561291481794,LOW,1,1,2023
2023-09-08,-5.194034294442318e-05,-3.8955257208317384e-05,0.3,0.75,0.009916078230719647,0.0029222561291481794,LOW,1,2,2023
2023-09-11,0.004267837505217198,0.0011903512515651594,0.75,0.3,0.008462761904017482,0.005087158807375186,LOW,1,0,2023
2023-09-12,-0.001946922098711057,-0.0015501915740332927,0.75,0.75,0.011375680654076584,0.003281558678806293,LOW,1,0,2023
2023-09-13,-0.004117383911631078,-0.003088037933723309,0.75,0.75,0.010892890396016206,0.002758098544623134,LOW,1,0,2023
2023-09-14,0.0021117576370350832,0.0015838182277763124,1.0,0.75,0.009398820134389946,0.002758098544623134,LOW,1,0,2023
2023-09-15,-0.0007274267288546188,-0.0007774267288546188,0.8,1.0,0.00978949820477937,0.002758098544623134,LOW,1,0,2023
2023-09-18,-0.003480036266524711,-0.002824029013219769,1.0,0.8,0.010073217148032476,0.0029222561291481794,LOW,1,0,2023
2023-09-19,-2.8326975714088043e-05,-6.832697571408804e-05,1.0,1.0,0.010439404553240437,0.002758098544623134,LOW,1,0,2023
2023-09-20,-0.005598305794087155,-0.005598305794087155,0.8,1.0,0.012100851408183774,0.0029222561291481794,LOW,1,0,2023
2023-09-21,-0.010543191275099839,-0.008474553020079871,0.5599999999999999,0.8,0.07811653659944207,0.0029222561291481794,LOW,1,2,2023
2023-09-22,-0.0017216084394284792,-0.0010121007260799483,0.6400000000000001,0.5599999999999999,0.0532843757204619,0.0029222561291481794,LOW,1,2,2023
2023-09-25,-0.006562524959918936,-0.0042160159743481205,0.6400000000000001,0.6400000000000001,0.045700852520539126,0.0029222561291481794,LOW,1,2,2023
2023-09-26,-0.0010551817533500651,-0.0006753163221440418,0.5599999999999999,0.6400000000000001,0.08500700761697527,0.0029222561291481794,LOW,1,2,2023
2023-09-27,-0.004121553435992076,-0.002324069924155562,0.3,0.5599999999999999,0.06368137313918655,0.0029222561291481794,LOW,1,2,2023
2023-09-28,-0.0030857309489841223,-0.0009777192846952367,0.75,0.3,0.04307718950335702,0.0029222561291481794,LOW,1,1,2023
2023-09-29,-0.008125025076947234,-0.0061837688077104255,0.75,0.75,0.05071101685675233,0.0029222561291481794,LOW,1,1,2023
2023-10-02,-0.017072242064975374,-0.01280418154873153,0.3,0.75,0.06241093147783398,0.0029222561291481794,LOW,1,1,2023
2023-10-03,-0.004738839452394061,-0.0015116518357182183,0.28800000000000003,0.3,0.06225755211737347,0.0029222561291481794,HIGH,1,2,2023
2023-10-04,3.576393421500512e-05,7.900013053921485e-06,0.32400000000000007,0.28800000000000003,0.054422959597191595,0.002758098544623134,HIGH,1,2,2023
2023-10-05,0.010268557127520728,0.003319812509316716,0.32400000000000007,0.32400000000000007,0.07138102124293905,0.0029222561291481794,HIGH,1,2,2023
2023-10-06,0.005672740772012963,0.0018379680101322004,0.7200000000000001,0.32400000000000007,0.054354881145389944,0.002758098544623134,LOW,1,2,2023
2023-10-09,0.007048084429433166,0.00499542078919188,0.75,0.7200000000000001,0.04497697669735515,0.002758098544623134,LOW,1,1,2023
2023-10-10,0.0035517058033416316,0.0026577793525062237,0.75,0.75,0.011400192540292323,0.002758098544623134,LOW,1,0,2023
2023-10-11,0.003998260652656294,0.00299869548949222,0.75,0.75,0.011144453936665846,0.002758098544623134,LOW,1,0,2023
2023-10-12,-0.015573950507667411,-0.011680462880750558,0.75,0.75,0.012425463194023155,0.002758098544623134,LOW,1,0,2023
2023-10-13,0.020835481838933356,0.015626611379200017,0.75,0.75,0.05452118875052691,0.002758098544623134,LOW,1,1,2023
2023-10-16,0.0011360410503418183,0.0008520307877563638,0.75,0.75,0.01356053863058819,0.002758098544623134,LOW,1,1,2023
2023-10-17,0.0019434237252486941,0.0014575677939365206,0.75,0.75,0.013578556420429015,0.002758098544623134,LOW,1,1,2023
2023-10-18,-0.004651120562450206,-0.0034883404218376546,0.6400000000000001,0.75,0.0945553026631623,0.0029222561291481794,LOW,1,2,2023
2023-10-19,-0.002681205484711291,-0.0017379715102152265,0.6400000000000001,0.6400000000000001,0.10533316164687807,0.0029222561291481794,LOW,1,2,2023
2023-10-20,-0.00034248107227374813,-0.00021918788625519884,0.3,0.6400000000000001,0.0918577872760928,0.0029222561291481794,LOW,1,2,2023
2023-10-23,-0.008724797556497355,-0.002685439266949206,0.5599999999999999,0.3,0.14178451543559842,0.0029222561291481794,LOW,1,2,2023
2023-10-24,0.007513574231033937,0.004155601569379004,0.6400000000000001,0.5599999999999999,0.10556036370098372,0.0029222561291481794,LOW,1,2,2023
2023-10-25,-0.008873369016916599,-0.005694956170826625,0.6400000000000001,0.6400000000000001,0.13324760384839238,0.0029222561291481794,LOW,1,2,2023
2023-10-26,0.001676899746706484,0.00107321583789215,0.3,0.6400000000000001,0.13031838956806888,0.0021384243862433163,LOW,1,2,2023
2023-10-27,-0.004789659446062466,-0.00150489783381874,0.3,0.3,0.10378128264858753,0.0029222561291481794,LOW,1,2,2023
2023-10-30,0.0005523400372580145,0.00016570201117740435,0.3,0.3,0.10838646710825062,0.0029222561291481794,LOW,1,2,2023
2023-10-31,-0.00016222807634236336,-4.866842290270901e-05,0.3,0.3,0.10245463909062441,0.0029222561291481794,LOW,1,1,2023
2023-11-01,0.006153430204711485,0.0018460290614134454,0.3,0.3,0.06727806242361023,0.002758098544623134,LOW,1,0,2023
2023-11-02,0.007674422454977403,0.002302326736493221,0.75,0.3,0.07401860130429981,0.002758098544623134,LOW,1,0,2023
2023-11-03,0.020163926056313564,0.015032944542235173,0.75,0.75,0.01670527652885961,0.002758098544623134,LOW,1,0,2023
2023-11-06,-0.009168299423189308,-0.006876224567391981,0.75,0.75,0.012995893505241565,0.002758098544623134,LOW,1,0,2023
2023-11-07,0.0030403423530593887,0.0022802567647945415,0.3,0.75,0.013580733292978577,0.002758098544623134,LOW,1,0,2023
2023-11-08,-0.016404884371506112,-0.005011465311451834,0.75,0.3,0.012468414094616362,0.002758098544623134,LOW,1,0,2023
2023-11-09,-0.014404290132878361,-0.01089321759965877,0.7200000000000001,0.75,0.01369983933869367,0.002758098544623134,LOW,1,1,2023
2023-11-10,-0.0036116467508416905,-0.0026063856606060175,0.75,0.7200000000000001,0.06193874268862692,0.002758098544623134,LOW,1,1,2023
2023-11-13,0.0026243012464708393,0.0019622259348531295,0.75,0.75,0.013072429506836297,0.002758098544623134,LOW,1,1,2023
2023-11-14,0.023028649750423957,0.017271487312817968,0.75,0.75,0.05598760123566023,0.002758098544623134,LOW,1,1,2023
2023-11-15,-0.0007727077171713059,-0.0005795307878784794,0.9,0.75,0.062087913936769074,0.0029129209136330853,LOW,1,1,2023
2023-11-16,0.001251958073827275,0.0010967622664445475,1.0,0.9,0.012320130591386659,0.0029129209136330853,LOW,1,0,2023
2023-11-17,0.008521362782149877,0.008501362782149878,1.0,1.0,0.012698057408810514,0.0030776230932517655,LOW,1,0,2023
2023-11-20,0.003537550839442849,0.003537550839442849,1.0,1.0,0.012222326571613653,0.0030776230932517655,LOW,1,0,2023
2023-11-21,0.0005710329083983279,0.0005710329083983279,1.0,1.0,0.012601410885738337,0.0029129209136330853,LOW,1,0,2023
2023-11-22,0.0019624396243473896,0.0019624396243473896,1.0,1.0,0.012434990822713063,0.0030776230932517655,LOW,1,0,2023
2023-11-24,0.006247713370418184,0.006247713370418184,1.0,1.0,0.012430453437915318,0.0029129209136330853,LOW,0,0,2023
2023-11-27,0.0012100754436989991,0.0012100754436989991,1.0,1.0,0.010844458678496705,0.0029129209136330853,LOW,0,0,2023
2023-11-28,0.008158093849471193,0.008158093849471193,0.3,1.0,0.010456862365772287,0.0029129209136330853,LOW,0,0,2023
2023-11-29,0.005370474458218588,0.0014711423374655765,1.0,0.3,0.0116291251971693,0.0030776230932517655,LOW,0,0,2023
2023-11-30,0.006235152663921717,0.006095152663921717,1.0,1.0,0.012232817975347495,0.0032700166782574686,LOW,0,0,2023
2023-12-01,0.018563131710142455,0.018563131710142455,1.0,1.0,0.012343355888659714,0.0029129209136330853,LOW,0,0,2023
2023-12-04,-0.006575785224325892,-0.006575785224325892,1.0,1.0,0.011399377560388156,0.0029129209136330853,LOW,0,0,2023
2023-12-05,-0.005024359858421645,-0.005024359858421645,1.0,1.0,0.009105677917498677,0.0029129209136330853,LOW,0,0,2023
2023-12-06,0.005567523610759517,0.005567523610759517,1.0,1.0,0.011107719766968137,0.0030776230932517655,LOW,0,0,2023
2023-12-07,0.004918168254502087,0.004918168254502087,1.0,1.0,0.011222100256398351,0.0029129209136330853,LOW,0,0,2023
2023-12-08,-0.012280924903638413,-0.012280924903638413,1.0,1.0,0.011383381945566859,0.0029129209136330853,LOW,0,0,2023
2023-12-11,-0.004200355669274347,-0.004200355669274347,1.0,1.0,0.011997274900516138,0.0032700166782574686,LOW,0,0,2023
2023-12-12,0.004339506754096778,0.004339506754096778,1.0,1.0,0.010875040746466126,0.002758098544623134,LOW,0,0,2023
2023-12-13,0.03603440256408219,0.03603440256408219,1.0,1.0,0.009367664725410245,0.0029129209136330853,LOW,0,0,2023
2023-12-14,0.010553758380720701,0.010553758380720701,1.0,1.0,0.010422637530712356,0.0029129209136330853,LOW,0,0,2023
2023-12-15,-0.006429823302539717,-0.006429823302539717,1.0,1.0,0.012465590639289299,0.0032700166782574686,LOW,0,0,2023
2023-12-18,-0.0026745648720803983,-0.0026745648720803983,1.0,1.0,0.012444303921961447,0.0029129209136330853,LOW,0,0,2023
2023-12-19,0.01456342652800835,0.01456342652800835,1.0,1.0,0.010390539334976677,0.0029129209136330853,LOW,0,0,2023
2023-12-20,-0.021680320267262188,-0.021680320267262188,1.0,1.0,0.012280808517204209,0.0023828076892094302,LOW,0,0,2023
2023-12-21,0.01378060388328195,0.01378060388328195,1.0,1.0,0.012062111452287584,0.0029129209136330853,LOW,0,0,2023
2023-12-22,0.01570425697603306,0.01570425697603306,1.0,1.0,0.011793059943939489,0.0030776230932517655,LOW,0,0,2023
2023-12-26,0.010514403656308069,0.010514403656308069,1.0,1.0,0.0134880296757319,0.0032700166782574686,LOW,0,0,2023
2023-12-27,0.009767575321732336,0.009767575321732336,1.0,1.0,0.013000119285596065,0.0030776230932517655,LOW,0,0,2023
2023-12-28,-0.0038090487062990563,-0.0038090487062990563,1.0,1.0,0.011483467542937421,0.0029129209136330853,LOW,0,0,2023
2023-12-29,-0.0071145614867504925,-0.0071145614867504925,1.0,1.0,0.009329427437812175,0.0029129209136330853,LOW,0,0,2023
2024-01-02,0.0050539731387977405,0.0050539731387977405,1.0,1.0,0.012643907936081151,0.0032532567161522607,LOW,0,0,2024
2024-01-03,-0.014589144645880348,-0.014589144645880348,1.0,1.0,0.019820418051461727,0.002878961487857427,LOW,0,0,2024
2024-01-04,0.004623385254325152,0.004623385254325152,1.0,1.0,0.020032641015741297,0.002878961487857427,LOW,0,0,2024
2024-01-05,-0.0011664233900237075,-0.0011664233900237075,1.0,1.0,0.021553757736879346,0.003229730349764369,LOW,0,0,2024
2024-01-08,0.013104669555223047,0.013104669555223047,1.0,1.0,0.013392272386288616,0.0028315657993806943,LOW,0,0,2024
2024-01-09,-0.0016242019642965788,-0.0016242019642965788,1.0,1.0,0.011936920857065712,0.0027082894461991427,LOW,0,0,2024
2024-01-10,-0.005644739868999715,-0.005644739868999715,1.0,1.0,0.010583524303223901,0.0027231689163925324,LOW,0,0,2024
2024-01-11,-0.006668001967343851,-0.006668001967343851,1.0,1.0,0.010991272632656828,0.0027231637565981264,LOW,0,0,2024
2024-01-12,0.006405778226979297,0.006405778226979297,1.0,1.0,0.010531998567862215,0.0027082894461991427,LOW,0,0,2024
2024-01-16,-0.012650424429587526,-0.012650424429587526,1.0,1.0,0.0076219650163901545,0.002716936473267573,LOW,0,0,2024
2024-01-17,-0.010362129530101072,-0.010362129530101072,1.0,1.0,0.009261204553654638,0.002966209879726699,LOW,0,0,2024
2024-01-18,-0.00030443929943779757,-0.00030443929943779757,1.0,1.0,0.012129545431435953,0.0029121414112341583,LOW,0,0,2024
2024-01-19,0.002931337702207104,0.002931337702207104,1.0,1.0,0.012151904982556314,0.002716936473267573,LOW,0,0,2024
2024-01-22,0.003643799412273774,0.003643799412273774,1.0,1.0,0.016010477833076634,0.003026273448938412,LOW,0,0,2024
2024-01-23,0.005261210363119995,0.005261210363119995,1.0,1.0,0.014784194932199264,0.002716936473267573,LOW,0,0,2024
2024-01-24,-0.011643911665513262,-0.011643911665513262,1.0,1.0,0.01039708958265017,0.002716936473267573,LOW,0,0,2024
2024-01-25,0.006761876040313863,0.006761876040313863,1.0,1.0,0.012668452203563838,0.00285703666107588,LOW,0,0,2024
2024-01-26,-0.002063409245999237,-0.002063409245999237,1.0,1.0,0.014583894666498827,0.003026273448938412,LOW,0,0,2024
2024-01-29,0.014371765633831579,0.014371765633831579,1.0,1.0,0.014082806322955705,0.0028408779074107888,LOW,0,0,2024
2024-01-30,-0.006476732854567069,-0.006476732854567069,1.0,1.0,0.013179512020512549,0.0032441874120636613,LOW,0,0,2024
2024-01-31,-0.008782128965401537,-0.008782128965401537,1.0,1.0,0.01437224549161502,0.002716936473267573,LOW,0,0,2024
2024-02-01,0.014711410275736858,0.014711410275736858,1.0,1.0,0.01020556748050619,0.0028904929838526887,LOW,0,0,2024
2024-02-02,-0.012252739833403914,-0.012252739833403914,1.0,1.0,0.008558709302016406,0.0028904929838526887,LOW,0,0,2024
2024-02-05,-0.00228845520846388,-0.00228845520846388,1.0,1.0,0.010183593343068875,0.0028904929838526887,LOW,0,0,2024
2024-02-06,0.00907079962230739,0.00907079962230739,1.0,1.0,0.01749482096769842,0.0032441874120636613,LOW,0,0,2024
2024-02-07,-0.009974875019007512,-0.009974875019007512,1.0,1.0,0.016108752255553326,0.0030277755058756213,LOW,0,0,2024
2024-02-08,0.003082644164428494,0.003082644164428494,1.0,1.0,0.01327448216323189,0.0028904929838526887,LOW,0,0,2024
2024-02-09,0.002503353428855659,0.002503353428855659,1.0,1.0,0.010856140933903996,0.0028904929838526887,LOW,0,0,2024
2024-02-12,0.006926174730412127,0.006926174730412127,1.0,1.0,0.009960780412751733,0.0028904929838526887,LOW,0,0,2024
2024-02-13,-0.026617382619988916,-0.026617382619988916,0.3,1.0,0.007912290765546105,0.0028904929838526887,LOW,0,0,2024
2024-02-14,0.011405563730148893,0.003281669119044668,1.0,0.3,0.00743490838444538,0.0028904929838526887,LOW,0,0,2024
2024-02-15,0.01337863538600037,0.013238635386000371,1.0,1.0,0.008671542854126857,0.0028904929838526887,LOW,0,0,2024
2024-02-16,-0.0003107635508029505,-0.0003107635508029505,1.0,1.0,0.012388812925275718,0.0028408779074107888,LOW,0,0,2024
2024-02-20,-0.0008264411229769175,-0.0008264411229769175,1.0,1.0,0.012557043092690972,0.0028408779074107888,LOW,0,0,2024
2024-02-21,0.0007288127956730506,0.0007288127956730506,1.0,1.0,0.010673895633014486,0.002716936473267573,LOW,0,0,2024
2024-02-22,0.006821112399761908,0.006821112399761908,1.0,1.0,0.0074931108516431135,0.0028904929838526887,LOW,0,0,2024
2024-02-23,0.007132605219912325,0.007132605219912325,1.0,1.0,0.007530037190828075,0.0028904929838526887,LOW,0,0,2024
2024-02-26,0.006090054515576426,0.006090054515576426,1.0,1.0,0.011852304598514966,0.002716936473267573,LOW,0,0,2024
2024-02-27,0.015196201489919403,0.015196201489919403,1.0,1.0,0.011817213268651297,0.002716936473267573,LOW,0,0,2024
2024-02-28,-0.005965526041917801,-0.005965526041917801,1.0,1.0,0.011551690543307014,0.0028904929838526887,LOW,0,0,2024
2024-02-29,-0.00909098673755837,-0.00909098673755837,1.0,1.0,0.011876271046185329,0.0030466393452810597,LOW,0,0,2024
2024-03-01,0.02355295898552301,0.02355295898552301,1.0,1.0,0.01155990200077456,0.0028803974449480058,LOW,0,0,2024
2024-03-04,0.004760661719052761,0.004760661719052761,1.0,1.0,0.0096430137849519,0.0028803974449480058,LOW,0,0,2024
2024-03-05,-0.002381273534327377,-0.002381273534327377,1.0,1.0,0.010115864077910824,0.0027082894461991427,LOW,0,0,2024
2024-03-06,0.007148291411823049,0.007148291411823049,1.0,1.0,0.009582586131907607,0.0027082894461991427,LOW,0,0,2024
2024-03-07,0.0014994831438643885,0.0014994831438643885,1.0,1.0,0.009045545003623643,0.0027082894461991427,LOW,0,0,2024
2024-03-08,0.004747303765407551,0.004747303765407551,1.0,1.0,0.01043711233759669,0.0027082894461991427,LOW,0,0,2024
2024-03-11,-0.0025874736229255513,-0.0025874736229255513,1.0,1.0,0.010379955384493792,0.0027082894461991427,LOW,0,0,2024
2024-03-12,-0.008656991392507862,-0.008656991392507862,1.0,1.0,0.010596325986532004,0.0028803974449480058,LOW,0,0,2024
2024-03-13,0.006952566572707042,0.006952566572707042,1.0,1.0,0.009535873577657056,0.0027082894461991427,LOW,0,0,2024
2024-03-14,-0.013773728624950743,-0.013773728624950743,1.0,1.0,0.013576656486560569,0.003015414821665242,LOW,0,0,2024
2024-03-15,-0.0003760008128191883,-0.0003760008128191883,1.0,1.0,0.0131446226938598,0.0027082894461991427,LOW,0,0,2024
2024-03-18,-0.004874243818861368,-0.004874243818861368,1.0,1.0,0.00984404316986829,0.0027082894461991427,LOW,0,0,2024
